Key,CVE_ENT,CVE_MUN,NOM_MUN,ent,grs2000,grs2005,grs2010,grs2015,lgc00_15cl3,lgc00_15cl3_2,lgc00_15cl4,lgc00_15cl4_2,AMB,LAT,LON,ALT,POB_TOTAL,PER_URB,PER_RUR,AREA,BASSOLS,BASSOLS2
31068,31,68,Sinanché,Yucatán,Bajo,Bajo,Muy bajo,Bajo,2,2,4,2,U,21.225595,-89.185783,6,3126,0.03125,0.96875,133.016748,Peninsula de Yucatan,8
31082,31,82,Telchac Pueblo,Yucatán,Bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,21.203349,-89.271267,6,3557,0.022222222,0.977777778,57.41223229,Peninsula de Yucatan,8
31100,31,100,Ucú,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,21.031735,-89.74644,6,3469,0.043478261,0.956521739,129.6256344,Peninsula de Yucatan,8
23001,23,1,Cozumel,Quintana Roo,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,20.503784,-86.957588,7,79535,0.003968254,0.996031746,484.1760535,Peninsula de Yucatan,8
27005,27,5,Comalcalco,Tabasco,Bajo,Muy bajo,Muy bajo,Bajo,2,2,4,2,U,18.266048,-93.225017,7,192802,0.068965517,0.931034483,766.1636377,Golfo de Mexico,3
27014,27,14,Paraíso,Tabasco,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,18.39577,-93.214237,7,86620,0.0625,0.9375,406.8453238,Golfo de Mexico,3
31018,31,18,Chapab,Yucatán,Alto,Medio,Bajo,Medio,2,2,4,2,U,20.458751,-89.456552,7,3035,0.055555556,0.944444444,168.0344565,Peninsula de Yucatan,8
31101,31,101,Umán,Yucatán,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,20.88189,-89.748283,7,50993,0.003448276,0.996551724,346.0564577,Peninsula de Yucatan,8
31105,31,105,Yaxkukul,Yucatán,Bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,21.063479,-89.419238,7,2868,0.03030303,0.96969697,49.05555835,Peninsula de Yucatan,8
4008,4,8,Tenabo,Campeche,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,20.039677,-90.225763,8,9736,0.015384615,0.984615385,1051.071079,Peninsula de Yucatan,8
23008,23,8,Solidaridad,Quintana Roo,Bajo,Bajo,Muy bajo,Muy bajo,2,2,4,2,U,20.628143,-87.0755,8,159310,0.007220217,0.992779783,1998.425321,Peninsula de Yucatan,8
30190,30,190,Tuxtilla,Veracruz,Muy bajo,Muy bajo,Bajo,Medio,1,3,3,1,U,18.23896,-95.894746,8,2177,0.125,0.875,55.98696563,Golfo de Mexico,3
30193,30,193,Veracruz,Veracruz,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.190323,-96.153028,8,552156,0.115044248,0.884955752,245.8808994,Golfo de Mexico,3
31004,31,4,Baca,Yucatán,Bajo,Bajo,Bajo,Bajo,1,3,4,2,U,21.109548,-89.399382,8,5701,0.009090909,0.990909091,107.4784947,Peninsula de Yucatan,8
31006,31,6,Buctzotz,Yucatán,Medio,Bajo,Bajo,Medio,2,2,4,2,U,21.201897,-88.794462,8,8637,0.002754821,0.997245179,648.2864325,Peninsula de Yucatan,8
31009,31,9,Cansahcab,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,21.158103,-89.102341,8,4696,0.024390244,0.975609756,127.6265663,Peninsula de Yucatan,8
31013,31,13,Conkal,Yucatán,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,21.073894,-89.521284,8,9143,0.008196721,0.991803279,62.76617319,Peninsula de Yucatan,8
31020,31,20,Chicxulub Pueblo,Yucatán,Bajo,Bajo,Muy bajo,Bajo,1,3,4,2,U,21.137289,-89.515076,8,4113,0.025641026,0.974358974,43.8683967,Peninsula de Yucatan,8
31033,31,33,Halachó,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.477746,-90.082229,8,19072,0.024691358,0.975308642,581.4890757,Peninsula de Yucatan,8
31041,31,41,Kanasín,Yucatán,Muy bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,20.93464,-89.558059,8,78709,0.00877193,0.99122807,101.340601,Peninsula de Yucatan,8
31054,31,54,Muxupip,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,21.042823,-89.329891,8,2755,0.038461538,0.961538462,70.99324482,Peninsula de Yucatan,8
31084,31,84,Temax,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,21.151841,-88.938634,8,6817,0.011627907,0.988372093,334.4734881,Peninsula de Yucatan,8
31088,31,88,Teya,Yucatán,Medio,Bajo,Bajo,Medio,2,2,4,2,U,21.048538,-89.073709,8,1977,0.066666667,0.933333333,77.16065219,Peninsula de Yucatan,8
12038,12,38,Zihuatanejo de Azueta,Guerrero,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,17.650458,-101.548176,9,118211,0.017857143,0.982142857,1466.212566,Pacifico Sur,7
20143,20,143,San Francisco Ixhuatán,Oaxaca,Medio,Bajo,Bajo,Medio,2,2,4,2,U,16.352357,-94.483828,9,8959,0.034482759,0.965517241,213.57837,Pacifico Sur,7
20441,20,441,Santa María Xadani,Oaxaca,Alto,Alto,Alto,Alto,2,2,4,2,U,16.360301,-95.01985,9,7781,0.027027027,0.972972973,86.45150571,Pacifico Sur,7
25001,25,1,Ahome,Sinaloa,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.783417,-108.994343,9,416299,0.030497592,0.969502408,3958.642314,Noroeste,5
26033,26,33,Huatabampo,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,26.826897,-109.644153,9,79313,0.01384083,0.98615917,1890.373981,Noroeste,5
27013,27,13,Nacajuca,Tabasco,Muy bajo,Muy bajo,Muy bajo,Muy bajo,2,2,4,2,U,18.168857,-93.020043,9,115066,0.092105263,0.907894737,534.0751271,Golfo de Mexico,3
28022,28,22,Matamoros,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,25.879915,-97.504823,9,489193,0.002291826,0.997708174,4588.93399,Noreste,4
28038,28,38,Tampico,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,22.21606,-97.858387,9,297554,0.142857143,0.857142857,113.3225515,Noreste,4
30119,30,119,Otatitlán,Veracruz,Bajo,Muy bajo,Bajo,Bajo,1,3,3,1,U,18.176713,-96.034574,9,5250,0.024390244,0.975609756,49.72357357,Golfo de Mexico,3
30176,30,176,Tlacojalpan,Veracruz,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,18.230886,-95.947628,9,4632,0.035714286,0.964285714,102.4797088,Golfo de Mexico,3
30211,30,211,San Rafael,Veracruz,,Bajo,Bajo,Bajo,1,3,3,1,U,20.188025,-96.870954,9,29277,0.024193548,0.975806452,289.6487858,Golfo de Mexico,3
31005,31,5,Bokobá,Yucatán,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,21.00694,-89.179525,9,2053,0.083333333,0.916666667,71.06498367,Peninsula de Yucatan,8
31034,31,34,Hocabá,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.81624,-89.245099,9,6061,0.029411765,0.970588235,94.09100266,Peninsula de Yucatan,8
31037,31,37,Huhí,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.724991,-89.162199,9,4841,0.047619048,0.952380952,195.9028301,Peninsula de Yucatan,8
31051,31,51,Mocochá,Yucatán,Muy bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,21.105684,-89.452056,9,3071,0.018181818,0.981818182,46.78733936,Peninsula de Yucatan,8
31095,31,95,Tixpéhual,Yucatán,Bajo,Bajo,Muy bajo,Bajo,1,3,4,2,U,20.978168,-89.441903,9,5388,0.016393443,0.983606557,70.26392834,Peninsula de Yucatan,8
4004,4,4,Champotón,Campeche,Bajo,Bajo,Bajo,Bajo,1,3,4,2,U,19.356219,-90.723891,10,83021,0.008802817,0.991197183,6820.716331,Peninsula de Yucatan,8
7016,7,16,Catazajá,Chiapas,Medio,Medio,Bajo,Medio,2,2,4,2,U,17.728321,-92.016366,10,17140,0.004081633,0.995918367,629.1106807,Pacifico Sur,7
16052,16,52,Lázaro Cárdenas,Michoacán,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,17.962334,-102.197981,10,178817,0.028571429,0.971428571,1147.958042,Centro Occidente,1
18016,18,16,Tecuala,Nayarit,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,22.395041,-105.456034,10,39756,0.019230769,0.980769231,1033.888055,Noroeste,5
18018,18,18,Tuxpan,Nayarit,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,21.94479,-105.298087,10,30030,0.06122449,0.93877551,310.7494649,Noroeste,5
20557,20,557,Unión Hidalgo,Oaxaca,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,16.472824,-94.828939,10,13970,0.034482759,0.965517241,113.2375136,Pacifico Sur,7
25012,25,12,Mazatlán,Sinaloa,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,23.200316,-106.422221,10,438434,0.006934813,0.993065187,2505.120969,Noroeste,5
26072,26,72,San Ignacio Río Muerto,Sonora,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,27.411415,-110.241514,10,14136,0.006644518,0.993355482,1374.647944,Noroeste,5
28003,28,3,Altamira,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,22.391553,-97.936687,10,212001,0.005649718,0.994350282,1644.365674,Noreste,4
30028,30,28,Boca del Río,Veracruz,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.105439,-96.106651,10,138058,0.125,0.875,37.88658363,Golfo de Mexico,3
30097,30,97,Lerdo de Tejada,Veracruz,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,18.6282,-95.523222,10,20141,0.025641026,0.974358974,83.66787225,Golfo de Mexico,3
30204,30,204,Agua Dulce,Veracruz,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,18.138272,-94.147239,10,46010,0.019047619,0.980952381,371.6261217,Golfo de Mexico,3
31023,31,23,Chocholá,Yucatán,Bajo,Bajo,Bajo,Bajo,1,3,4,2,U,20.750231,-89.830699,10,4530,0.012820513,0.987179487,290.3673978,Peninsula de Yucatan,8
31048,31,48,Maxcanú,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.585059,-90.00064,10,21704,0.006896552,0.993103448,903.2628677,Peninsula de Yucatan,8
31050,31,50,Mérida,Yucatán,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,20.967537,-89.624392,10,830732,0.013761468,0.986238532,875.576527,Peninsula de Yucatan,8
31069,31,69,Sotuta,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.595018,-89.006706,10,8449,0.012345679,0.987654321,541.4163886,Peninsula de Yucatan,8
31083,31,83,Telchac Puerto,Yucatán,Muy bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,21.343004,-89.264225,10,1726,0.041666667,0.958333333,64.56117935,Peninsula de Yucatan,8
31093,31,93,Tixkokob,Yucatán,Muy bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,21.002483,-89.395051,10,17176,0.008695652,0.991304348,170.7337554,Peninsula de Yucatan,8
7077,7,77,Salto de Agua,Chiapas,Alto,Alto,Alto,Alto,3,1,1,3,U,17.557021,-92.333422,11,57253,0.002710027,0.997289973,1228.524932,Pacifico Sur,7
23002,23,2,Felipe Carrillo Puerto,Quintana Roo,Medio,Medio,Bajo,Medio,2,2,4,2,U,19.57851,-88.046587,11,75026,0.016447368,0.983552632,12865.37916,Peninsula de Yucatan,8
23010,23,10,Bacalar,Quintana Roo,,,,Medio,2,2,4,2,U,18.676147,-88.389353,11,32000,0.005780347,0.994219653,6030.641158,Peninsula de Yucatan,8
27004,27,4,Centro,Tabasco,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,17.987838,-92.919416,11,640359,0.084507042,0.915492958,1714.767673,Golfo de Mexico,3
27006,27,6,Cunduacán,Tabasco,Bajo,Bajo,Bajo,Bajo,1,3,4,2,U,18.065363,-93.1743,11,126416,0.043103448,0.956896552,597.5259702,Golfo de Mexico,3
31106,31,106,Yobaín,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,21.233468,-89.1165,11,2137,0.022727273,0.977272727,130.542886,Peninsula de Yucatan,8
25018,25,18,Navolato,Sinaloa,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,24.767219,-107.69676,12,135603,0.012448133,0.987551867,2306.317374,Noroeste,5
26026,26,26,Etchojoa,Sonora,Bajo,Bajo,Bajo,Medio,1,3,4,2,U,26.910833,-109.625278,12,60717,0.018181818,0.981818182,941.7945996,Noroeste,5
27001,27,1,Balancán,Tabasco,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,17.800395,-91.533846,12,56739,0.004310345,0.995689655,3573.571027,Golfo de Mexico,3
27009,27,9,Jalapa,Tabasco,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,17.719729,-92.812171,12,36391,0.015384615,0.984615385,591.7984146,Golfo de Mexico,3
30105,30,105,Medellín de Bravo,Veracruz,Bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,19.059241,-96.158172,12,59126,0.03,0.97,395.4789341,Golfo de Mexico,3
31001,31,1,Abalá,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.647578,-89.680886,12,6356,0.025641026,0.974358974,290.2378313,Peninsula de Yucatan,8
31007,31,7,Cacalchén,Yucatán,Medio,Bajo,Bajo,Bajo,2,2,4,2,U,20.983099,-89.22818,12,6811,0.018867925,0.981132075,100.5705052,Peninsula de Yucatan,8
31040,31,40,Izamal,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.932998,-89.019715,12,25980,0.015873016,0.984126984,454.7085973,Peninsula de Yucatan,8
31053,31,53,Muna,Yucatán,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,20.483953,-89.713378,12,12336,0.025,0.975,394.153504,Peninsula de Yucatan,8
31065,31,65,San Felipe,Yucatán,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,21.567599,-88.232063,12,1839,0.005714286,0.994285714,447.7979159,Peninsula de Yucatan,8
4001,4,1,Calkiní,Campeche,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.371226,-90.050739,13,52890,0.030120482,0.969879518,2085.404408,Peninsula de Yucatan,8
6007,6,7,Manzanillo,Colima,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.053206,-104.316381,13,161420,0.005602241,0.994397759,1349.613064,Centro Occidente,1
12021,12,21,Coyuca de Benítez,Guerrero,Medio,Medio,Medio,Medio,2,2,1,3,U,17.009002,-100.089367,13,73460,0.023952096,0.976047904,1813.170676,Pacifico Sur,7
30054,30,54,Chacaltianguis,Veracruz,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,18.305336,-95.84139,13,11683,0.00952381,0.99047619,289.7628511,Golfo de Mexico,3
31077,31,77,Tekal de Venegas,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,21.014073,-88.947005,13,2606,0.03030303,0.96969697,197.8283138,Peninsula de Yucatan,8
4005,4,5,Hecelchakán,Campeche,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.176966,-90.134517,14,28306,0.030769231,0.969230769,1265.570168,Peninsula de Yucatan,8
18015,18,15,Santiago Ixcuintla,Nayarit,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,21.808336,-105.206044,14,93074,0.026923077,0.973076923,1711.320784,Noroeste,5
28037,28,37,Soto la Marina,Tamaulipas,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,23.767039,-98.20619,14,24764,0.001182033,0.998817967,6642.84544,Noreste,4
31002,31,2,Acanceh,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.812422,-89.453547,14,15337,0.012820513,0.987179487,136.0633132,Peninsula de Yucatan,8
31031,31,31,Dzoncauich,Yucatán,Alto,Medio,Medio,Medio,2,2,4,2,U,21.129164,-88.890931,14,2772,0.02,0.98,132.2003943,Peninsula de Yucatan,8
31090,31,90,Timucuy,Yucatán,Alto,Alto,Medio,Medio,2,2,4,2,U,20.810508,-89.513505,14,6833,0.015625,0.984375,133.4208421,Peninsula de Yucatan,8
18012,18,12,San Blas,Nayarit,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,21.541738,-105.286046,15,43120,0.02739726,0.97260274,1093.346519,Noroeste,5
28009,28,9,Ciudad Madero,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,22.246279,-97.837,15,197216,1,0,47.93069749,Noreste,4
30005,30,5,Acula,Veracruz,Medio,Bajo,Bajo,Medio,1,3,4,2,U,18.506031,-95.774584,15,5129,0.026315789,0.973684211,194.3479957,Golfo de Mexico,3
30045,30,45,Cosamaloapan de Carpio,Veracruz,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,18.364774,-95.796359,15,57366,0.025641026,0.974358974,517.7361557,Golfo de Mexico,3
31055,31,55,Opichén,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,20.550651,-89.856244,15,6285,0.058823529,0.941176471,257.2617827,Peninsula de Yucatan,8
31060,31,60,Quintana Roo,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,20.867188,-88.631751,15,942,0.111111111,0.888888889,102.5576665,Peninsula de Yucatan,8
31064,31,64,Sanahcat,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,20.771262,-89.214761,15,1619,0.083333333,0.916666667,25.94000977,Peninsula de Yucatan,8
31076,31,76,Tecoh,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.741726,-89.474302,15,16200,0.012658228,0.987341772,364.44416,Peninsula de Yucatan,8
3008,3,8,Los Cabos,Baja California Sur,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,23.061591,-109.694749,16,238487,0.00273224,0.99726776,3710.913914,Noroeste,5
20141,20,141,San Francisco del Mar,Oaxaca,Alto,Medio,Medio,Medio,2,2,4,2,R,16.233446,-94.632276,16,7232,0.013157895,0.986842105,681.5060497,Pacifico Sur,7
27007,27,7,Emiliano Zapata,Tabasco,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,17.744582,-91.765081,16,29518,0.02247191,0.97752809,591.8878279,Golfo de Mexico,3
28040,28,40,Valle Hermoso,Tamaulipas,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,25.6738,-97.812454,16,63170,0.007978723,0.992021277,891.2372244,Noreste,4
30069,30,69,Gutiérrez Zamora,Veracruz,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,20.451932,-97.087566,16,24353,0.013333333,0.986666667,178.0270829,Golfo de Mexico,3
30151,30,151,Tamiahua,Veracruz,Alto,Medio,Medio,Alto,2,2,4,2,U,21.279742,-97.446525,16,23588,0.003472222,0.996527778,1008.56533,Golfo de Mexico,3
31015,31,15,Cuzamá,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.741484,-89.316961,16,4966,0.037037037,0.962962963,92.69075837,Peninsula de Yucatan,8
31042,31,42,Kantunil,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,20.79644,-89.036519,16,5502,0.041666667,0.958333333,197.9744409,Peninsula de Yucatan,8
31045,31,45,Kopomá,Yucatán,Bajo,Medio,Bajo,Bajo,2,2,4,2,U,20.64897,-89.899526,16,2449,0.045454545,0.954545455,156.4206801,Peninsula de Yucatan,8
31062,31,62,Sacalum,Yucatán,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,20.495829,-89.591165,16,4589,0.029411765,0.970588235,197.1611221,Peninsula de Yucatan,8
31067,31,67,Seyé,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.836987,-89.372253,16,9276,0.014925373,0.985074627,176.5765632,Peninsula de Yucatan,8
31070,31,70,Sucilá,Yucatán,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,21.156166,-88.313938,16,3930,0.003875969,0.996124031,304.3806306,Peninsula de Yucatan,8
31074,31,74,Tahmek,Yucatán,Medio,Bajo,Bajo,Medio,2,2,4,2,U,20.875535,-89.255795,16,3609,0.026315789,0.973684211,101.5897559,Peninsula de Yucatan,8
31103,31,103,Xocchel,Yucatán,Alto,Medio,Medio,Medio,2,2,4,2,U,20.833489,-89.183719,16,3236,0.047619048,0.952380952,109.8110334,Peninsula de Yucatan,8
20043,20,43,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,Bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,16.433308,-95.021633,17,93038,0.018348624,0.981651376,915.3501788,Pacifico Sur,7
23007,23,7,Lázaro Cárdenas,Quintana Roo,Medio,Medio,Bajo,Medio,2,2,4,2,U,21.101399,-87.487223,17,25333,0.005181347,0.994818653,3610.299779,Peninsula de Yucatan,8
30108,30,108,Minatitlán,Veracruz,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,17.990978,-94.548444,17,157840,0.00591716,0.99408284,2116.566398,Golfo de Mexico,3
31052,31,52,Motul,Yucatán,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,21.095551,-89.283925,17,33978,0.006024096,0.993975904,317.6689481,Peninsula de Yucatan,8
31057,31,57,Panabá,Yucatán,Bajo,Bajo,Bajo,Medio,2,2,4,2,U,21.296861,-88.271183,17,7461,0.002557545,0.997442455,658.9995131,Peninsula de Yucatan,8
31075,31,75,Teabo,Yucatán,Alto,Alto,Alto,Alto,2,2,4,2,U,20.400411,-89.284919,17,6205,0.015151515,0.984848485,222.8427822,Peninsula de Yucatan,8
31087,31,87,Tetiz,Yucatán,Alto,Medio,Medio,Medio,2,2,4,2,U,20.961912,-89.933449,17,4725,0.02173913,0.97826087,333.8754226,Peninsula de Yucatan,8
2001,2,1,Ensenada,Baja California,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,31.808944,-116.595134,18,466814,0.005185825,0.994814175,53237.84086,Noroeste,5
7054,7,54,Mazatán,Chiapas,Alto,Medio,Medio,Alto,2,2,4,2,U,14.863025,-92.449471,18,26573,0.012121212,0.987878788,387.0060923,Pacifico Sur,7
20308,20,308,San Pedro Huilotepec,Oaxaca,Medio,Medio,Bajo,Medio,2,2,4,2,U,16.243657,-95.152934,18,2839,0.333333333,0.666666667,26.63564844,Pacifico Sur,7
26071,26,71,Benito Juárez,Sonora,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,27.12781,-109.842573,18,22009,0.012578616,0.987421384,366.8652327,Noroeste,5
30033,30,33,Cazones de Herrera,Veracruz,Alto,Medio,Medio,Alto,2,2,4,2,U,20.703285,-97.312321,18,23483,0.010638298,0.989361702,270.0378232,Golfo de Mexico,3
30169,30,169,José Azueta,Veracruz,Medio,Medio,Bajo,Medio,2,2,4,2,U,18.075635,-95.707965,18,23999,0.010416667,0.989583333,534.3666086,Golfo de Mexico,3
31080,31,80,Tekit,Yucatán,Medio,Alto,Medio,Medio,2,2,4,2,U,20.533493,-89.333095,18,9884,0.014285714,0.985714286,278.6926438,Peninsula de Yucatan,8
12001,12,1,Acapulco de Juárez,Guerrero,Muy bajo,Bajo,Muy bajo,Bajo,1,3,3,1,U,16.861867,-99.886558,19,789971,0.020905923,0.979094077,1731.424694,Pacifico Sur,7
14022,14,22,Cihuatlán,Jalisco,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,19.238343,-104.562998,19,39020,0.037037037,0.962962963,498.6023417,Centro Occidente,1
20025,20,25,Chahuites,Oaxaca,Medio,Medio,Medio,Medio,2,2,4,2,U,16.287609,-94.195824,19,11105,0.142857143,0.857142857,22.78137952,Pacifico Sur,7
20453,20,453,Santiago Astata,Oaxaca,Medio,Medio,Bajo,Medio,2,2,4,2,U,15.987631,-95.675866,19,3915,0.1,0.9,187.1780386,Pacifico Sur,7
25008,25,8,Elota,Sinaloa,Medio,Bajo,Muy bajo,Bajo,1,3,3,1,U,23.915404,-106.892712,19,42907,0.005617978,0.994382022,1625.625173,Noroeste,5
27002,27,2,Cárdenas,Tabasco,Bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,17.98943,-93.376856,19,248481,0.114285714,0.885714286,2044.434841,Golfo de Mexico,3
30039,30,39,Coatzacoalcos,Veracruz,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,18.137883,-94.453001,19,305260,0.0625,0.9375,311.2606587,Golfo de Mexico,3
30123,30,123,Pánuco,Veracruz,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,22.053613,-98.181305,19,97290,0.003976143,0.996023857,3135.699003,Golfo de Mexico,3
30160,30,160,Álamo Temapache,Veracruz,Medio,Medio,Medio,Medio,2,2,4,2,U,20.917143,-97.675531,19,104499,0.008849558,0.991150442,1265.738755,Golfo de Mexico,3
30199,30,199,Zaragoza,Veracruz,Alto,Medio,Medio,Medio,2,2,4,2,U,17.955748,-94.642414,19,10720,0.043478261,0.956521739,21.66340519,Golfo de Mexico,3
31049,31,49,Mayapán,Yucatán,Alto,Alto,Alto,Alto,2,2,1,3,U,20.468744,-89.215171,19,3269,0.04,0.96,92.86026604,Peninsula de Yucatan,8
31071,31,71,Sudzal,Yucatán,Medio,Medio,Bajo,Medio,2,2,4,2,U,20.872096,-88.988792,19,1689,0.03030303,0.96969697,219.6462247,Peninsula de Yucatan,8
31097,31,97,Tunkás,Yucatán,Medio,Medio,Medio,Medio,2,2,4,2,U,20.90235,-88.752279,19,3464,0.016949153,0.983050847,409.6082152,Peninsula de Yucatan,8
6001,6,1,Armería,Colima,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,18.937073,-103.964997,20,28695,0.01744186,0.98255814,406.860779,Centro Occidente,1
7074,7,74,Reforma,Chiapas,Bajo,Bajo,Muy bajo,Bajo,1,3,4,2,U,17.865812,-93.147108,20,40711,0.028571429,0.971428571,434.3458562,Pacifico Sur,7
20075,20,75,Reforma de Pineda,Oaxaca,Bajo,Bajo,Bajo,Bajo,2,2,4,2,U,16.399319,-94.458434,20,2671,0.5,0.5,33.51065293,Pacifico Sur,7
20130,20,130,San Dionisio del Mar,Oaxaca,Alto,Alto,Alto,Alto,2,2,1,3,U,16.320539,-94.757003,20,5098,0.142857143,0.857142857,356.5153485,Pacifico Sur,7
27015,27,15,Tacotalpa,Tabasco,Medio,Bajo,Bajo,Medio,2,2,4,2,U,17.591793,-92.826284,20,46302,0.022727273,0.977272727,734.5255261,Golfo de Mexico,3
30016,30,16,La Antigua,Veracruz,Muy bajo,Muy bajo,Muy bajo,Muy bajo,1,3,3,1,U,19.36683,-96.371389,20,25500,0.014705882,0.985294118,130.5275434,Golfo de Mexico,3
30070,30,70,Hidalgotitlán,Veracruz,Alto,Medio,Medio,Medio,2,2,4,2,U,17.771017,-94.646516,20,18277,0.00462963,0.99537037,1064.941332,Golfo de Mexico,3
30189,30,189,Tuxpan,Veracruz,Muy bajo,Muy bajo,Muy bajo,Bajo,1,3,3,1,U,20.964297,-97.403927,20,143362,0.005660377,0.994339623,955.7889143,Golfo de Mexico,3
30192,30,192,Vega de Alatorre,Veracruz,Bajo,Bajo,Bajo,Bajo,1,3,3,1,U,20.027466,-96.649765,20,19541,0.009478673,0.990521327,336.2189455,Golfo de Mexico,3
